00c348d48a47cb8556a6ebb1eda75247cc5c925b2caef9fa420521000b5732a8,0000000000000000000000000000000000000000000000000000000000000000,d14cbf71306d8225c734ebf9aaf6630f92cd331de6181390d83bf633e4d8a4d9,1,0,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADRTL9xMG2CJcc06/mq9mMPks0zHeYYE5DYO/Yz5Nik2QAAAAEN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
6a6d86fd68b9fe32552e72984bae563ee1ca7fcf307ce921eb4619ef03ca4223,00c348d48a47cb8556a6ebb1eda75247cc5c925b2caef9fa420521000b5732a8,08e5862d1ae427364d05226c5c870635902fe92bf5603623dd038e1d7b4bd6d9,2,1530521404,AAAAAADDSNSKR8uFVqbrse2nUkfMXJJbLK75+kIFIQALVzKoWpAcqy5JD3rAVL/WcFahT51wvpAud497ZH4LEX8A8SkAAAAAWznnPAAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkI5YYtGuQnNk0FImxchwY1kC/pK/VgNiPdA44de0vW2QAAAAIN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
3c68c31c78f57eb50bcc11959543b51f692fd9a30e2c69a65a21ac1757c09686,6a6d86fd68b9fe32552e72984bae563ee1ca7fcf307ce921eb4619ef03ca4223,08e5862d1ae427364d05226c5c870635902fe92bf5603623dd038e1d7b4bd6d9,3,1530521439,AAAAAGpthv1ouf4yVS5ymEuuVj7hyn/PMHzpIetGGe8DykIjhRwGm3gsWX8Ws3/pvEQi3F2g7qH29yIw66eALAH3CAMAAAAAWznnXwAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkI5YYtGuQnNk0FImxchwY1kC/pK/VgNiPdA44de0vW2QAAAAMN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
0dc74b423a288bf5e834cb1d92ae099c89b6ff29b9ac6eb131202c81e1380323,3c68c31c78f57eb50bcc11959543b51f692fd9a30e2c69a65a21ac1757c09686,0ca41752435fc57788fdb6d1b9a0036eee03d3e6ab064b99c654959e77dbcda6,4,1530521460,AAAAADxowxx49X61C8wRlZVDtR9pL9mjDixpplohrBdXwJaGQmmuoB3g63OaMjpvryE6JP14RY31G1mue0KqM3UjNJQAAAAAWznndAAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkMpBdSQ1/Fd4j9ttG5oANu7gPT5qsGS5nGVJWed9vNpgAAAAQN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
2f33a064741b86b2ef2667db3a00d57fe8d07ab69e329cce07286300a651f906,0dc74b423a288bf5e834cb1d92ae099c89b6ff29b9ac6eb131202c81e1380323,0ca41752435fc57788fdb6d1b9a0036eee03d3e6ab064b99c654959e77dbcda6,5,1530521473,AAAAAA3HS0I6KIv16DTLHZKuCZyJtv8puaxusTEgLIHhOAMjGuNu7O6JsarLAAX3FN4vDKwye3MpZD38FbQlG0NHwnwAAAAAWznngQAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkMpBdSQ1/Fd4j9ttG5oANu7gPT5qsGS5nGVJWed9vNpgAAAAUN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
3bcfe8ad1e204b86af5b64c84591ec96b3a01342dea3d6d3737fb4f2e04d5b3a,2f33a064741b86b2ef2667db3a00d57fe8d07ab69e329cce07286300a651f906,0ca41752435fc57788fdb6d1b9a0036eee03d3e6ab064b99c654959e77dbcda6,6,1530521492,AAAAAC8zoGR0G4ay7yZn2zoA1X/o0Hq2njKczgcoYwCmUfkGCyJICImeDQd1mcjAz8W+NyO4LlylVL+DSVjo2Lo6GxEAAAAAWznnlAAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkMpBdSQ1/Fd4j9ttG5oANu7gPT5qsGS5nGVJWed9vNpgAAAAYN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
c1e885d1e2892711e170eabd95de628f557796a092ec341cfe635af12eddc3dd,3bcfe8ad1e204b86af5b64c84591ec96b3a01342dea3d6d3737fb4f2e04d5b3a,0ca41752435fc57788fdb6d1b9a0036eee03d3e6ab064b99c654959e77dbcda6,7,1530521510,AAAAADvP6K0eIEuGr1tkyEWR7JazoBNC3qPW03N/tPLgTVs68qhlrKdHxEx0IrrOEqzDWGknOzqUbEGA4ZZVoySxTl8AAAAAWznnpgAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkMpBdSQ1/Fd4j9ttG5oANu7gPT5qsGS5nGVJWed9vNpgAAAAcN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
12d37fb2daaa587639880b4395d79eb63ab09939f6385aff0bfeb15b4e027c9f,c1e885d1e2892711e170eabd95de628f557796a092ec341cfe635af12eddc3dd,2e9b0ab3eb1b126c19220d3d801a81423d6d653729b289e6783941d7c1d52748,8,1530521536,AAAAAMHohdHiiScR4XDqvZXeYo9Vd5agkuw0HP5jWvEu3cPdqAGB7pv+OKw3oy7k72c1z2VLE3ujrbdnOTNzeqkFudEAAAAAWznnwAAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkumwqz6xsSbBkiDT2AGoFCPW1lNymyieZ4OUHXwdUnSAAAAAgN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
2f3e3261efe2b92b205c4f6181c29ef5100268f1ca9235ee5b2c67bdcfb4b6d1,12d37fb2daaa587639880b4395d79eb63ab09939f6385aff0bfeb15b4e027c9f,2e9b0ab3eb1b126c19220d3d801a81423d6d653729b289e6783941d7c1d52748,9,1530521552,AAAAABLTf7Laqlh2OYgLQ5XXnrY6sJk59jha/wv+sVtOAnyfo6D9tLxuPvRLaGhZFA1GlweChOXA2M0dqc2f3TupzV8AAAAAWznn0AAAAAAAAAAA3z9hmASpL9tAVxktxD3XSOp3itxSvEmM6AUkwBS4ERkumwqz6xsSbBkiDT2AGoFCPW1lNymyieZ4OUHXwdUnSAAAAAkN4Lazp2QAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
ee75a99dc345cf315b83091b16fc8907e284a57e55f484ef68477910b3c7be32,2f3e3261efe2b92b205c4f6181c29ef5100268f1ca9235ee5b2c67bdcfb4b6d1,43b41c8b720a750295bb0372697cb7ea3571441a1a921110afa72ab7d5ab56c0,10,1530521571,AAAAAC8+MmHv4rkrIFxPYYHCnvUQAmjxypI17lssZ73PtLbRDRq8mB8XByxXijbt59xSQS+gMOLdwmUJmUvhiOPVJPYAAAAAWznn4wAAAAAAAAAAomFOxRl00JMLfFr2MVutlHILqVEKsVjNZ2DXH3nIdrlDtByLcgp1ApW7A3JpfLfqNXFEGhqSERCvpyq31atWwAAAAAoN4Lazp2QAAAAAAAAAAABkAAAAAAAAAAAAAAAAAAAAZAX14QAAAABkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
